Description,INPUTS,WIND_CONFIG,ENABLE_SPOTTING,CROWN_FIRE_MODEL,Wall clock time,Day 1 Fire Area,Day 2 Fire Area,Day 3 Fire Area,Day 4 Fire Area,Day 5 Fire Area,Day 6 Fire Area,Day 7 Fire Area,Day 8 Fire Area,Day 1 VIIRS Area,Day 2 VIIRS Area,Day 3 VIIRS Area,Day 4 VIIRS Area,Day 5 VIIRS Area,Day 6 VIIRS Area,Day 7 VIIRS Area,Day 8 VIIRS Area,Day 1 IOU,Day 2 IOU,Day 3 IOU,Day 4 IOU,Day 5 IOU,Day 6 IOU,Day 7 IOU,Day 8 IOU,Comments on anything interesting,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,CC,CBH,CH,CBD,WS,WD,M1,M10,M100,Wall clock time (s),Fire volume (ac-ft),Nembers
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=817-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,11.806,96.116,235.956,453.623,625.26,930.055,1209.463,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.156,0.239,0.232,0.265,0.25,0.241,0.196,None,.TRUE.,0.1,0.2,0.1,0.4,586.0,1.0,1667.0,1.0,3.0,0.1,0.5,0.1,0.9,1.0,1.0,3.0,0.0,97.0,0.07,-2.38,-0.09,-1.91,17.4,-149.1,0.08,-0.02,0.1,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=816-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.78,26.28,49.658,97.416,152.494,242.942,334.349,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.203,0.197,0.285,0.422,0.43,0.434,0.435,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,633.128,749311.9,2920.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=815-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,6.408,28.594,69.758,162.359,242.005,347.26,483.127,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.227,0.21,0.254,0.33,0.325,0.388,0.373,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,-0.0,848.413,1048209.1,3371.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=814-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.777,27.297,50.67,107.74,186.52,275.656,395.592,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.203,0.198,0.282,0.388,0.408,0.446,0.404,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.08,0.04,672.509,828446.1,988.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=813-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,4.511,23.926,52.846,120.014,199.12,308.886,411.766,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.151,0.172,0.248,0.369,0.418,0.416,0.405,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.02,0.04,0.04,779.052,786437.2,1100.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=812-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.868,26.799,48.818,91.423,152.859,248.458,350.622,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.203,0.197,0.276,0.4,0.416,0.41,0.393,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,0.01,12.4,-295.3,-0.05,0.04,0.04,586.736,743736.4,1182.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=811-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.664,27.325,66.951,160.328,245.048,378.928,529.205,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.197,0.201,0.251,0.317,0.317,0.34,0.333,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,5.09,-0.06,12.4,-295.3,-0.05,0.04,0.04,924.785,1310419.1,1247.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=810-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.061,31.558,54.408,102.891,158.894,241.347,318.423,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.29,0.223,0.288,0.405,0.429,0.445,0.451,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,2.62,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,513.791,664727.6,2559.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=81-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,101.58,580.624,1382.882,2094.584,2631.298,2911.841,3031.794,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.184,0.128,0.092,0.093,0.086,0.102,0.1,None,.TRUE.,0.1,0.3,0.1,1.0,3539.0,1.0,23.0,1.0,3.0,0.1,0.5,0.1,0.6,1.0,1.0,6.0,0.0,25.0,0.08,-4.73,-0.04,-6.18,1.8,87.2,-0.04,-0.07,0.01,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=809-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,7.0,32.144,70.366,160.886,274.468,398.538,572.733,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.246,0.214,0.279,0.423,0.4,0.386,0.337,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,-0.03,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1113.113,1212603.8,3878.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=808-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,9.382,27.993,60.214,106.679,165.442,253.676,332.597,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.104,0.115,0.236,0.397,0.502,0.473,0.459,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,210.9,-0.05,0.04,0.04,598.186,738158.7,912.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=807-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.592,24.735,54.209,113.215,193.32,317.517,466.477,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.192,0.174,0.308,0.467,0.485,0.435,0.403,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,7.4,-295.3,-0.05,0.04,0.04,932.459,957842.3,2197.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=806-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,6.913,30.004,54.07,128.498,235.672,353.256,528.17,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.245,0.214,0.27,0.376,0.403,0.403,0.374,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1108.778,1201705.4,1103.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=805-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.814,30.255,83.164,198.259,335.491,489.858,740.955,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.201,0.223,0.31,0.389,0.339,0.336,0.282,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,48.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1544.334,1815750.0,3158.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=804-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.678,30.036,52.739,110.829,184.663,269.311,350.139,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.268,0.213,0.275,0.392,0.429,0.457,0.437,None,.TRUE.,0.1,0.4,0.1,0.8,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,651.966,729889.9,2967.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=803-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,7.845,30.077,86.117,223.888,373.763,585.479,969.134,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.262,0.207,0.305,0.404,0.356,0.317,0.248,None,.TRUE.,0.1,0.7,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1735.55,2004861.0,18157.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=802-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.89,26.302,47.946,88.926,138.544,215.922,293.094,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.205,0.198,0.27,0.392,0.422,0.433,0.437,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,6.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,464.618,620590.9,656.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=801-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,7.753,32.394,55.924,123.871,255.99,413.634,647.6,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.243,0.221,0.273,0.364,0.333,0.408,0.331,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1579.224,1690822.9,4594.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=800-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,6.148,30.244,87.11,196.793,298.315,449.985,696.802,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.216,0.223,0.336,0.442,0.394,0.386,0.305,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1464.722,1696702.1,3549.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=80-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,18.724,176.176,370.139,535.475,807.481,1102.969,1367.556,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.505,0.247,0.174,0.233,0.195,0.201,0.175,None,.TRUE.,0.1,0.3,0.1,1.0,3539.0,1.0,23.0,1.0,3.0,0.1,0.8,0.1,0.6,1.0,1.0,6.0,0.0,25.0,0.08,-4.73,-0.04,-6.18,1.8,87.2,-0.04,-0.07,0.01,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=8-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,5.51,22.227,46.612,69.898,92.024,129.28,157.893,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.115,0.109,0.18,0.275,0.333,0.394,0.458,None,.TRUE.,0.1,0.8,0.1,0.8,1148.0,1.0,1356.0,1.0,2.0,0.1,0.3,0.1,0.2,1.0,1.0,5.0,0.0,82.0,0.01,-1.45,0.01,-5.85,0.6,188.4,0.07,-0.09,0.08,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=799-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.921,29.15,57.408,160.974,350.296,567.583,894.229,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.205,0.206,0.273,0.34,0.365,0.33,0.257,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1986.347,2026711.1,6464.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=798-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.919,27.504,53.416,109.958,203.852,326.107,446.792,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.209,0.2,0.274,0.417,0.451,0.461,0.425,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,674.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,873.271,963950.9,1418.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=797-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,6.053,27.041,51.415,102.221,164.479,269.439,362.597,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.21,0.202,0.281,0.396,0.414,0.431,0.412,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,695.408,769176.2,1678.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=796-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.853,27.123,52.995,120.612,232.34,351.181,482.11,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.204,0.201,0.276,0.362,0.387,0.465,0.411,None,.TRUE.,0.1,0.4,0.1,0.1,3586.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,895.254,1119795.1,5598.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=795-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.961,31.197,79.084,217.238,367.418,593.579,998.78,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.211,0.212,0.282,0.326,0.326,0.305,0.239,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,1824.574,2126874.0,4058.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=794-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,5.764,26.139,48.807,91.66,144.315,227.672,305.7,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.2,0.197,0.278,0.405,0.432,0.433,0.435,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,470.309,657873.8,2053.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=793-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,6.915,29.219,52.84,112.965,201.273,296.654,432.584,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.247,0.211,0.275,0.389,0.382,0.408,0.402,None,.TRUE.,0.1,0.4,0.1,0.1,1477.0,1.0,1449.0,1.0,2.0,0.1,0.6,0.1,0.4,1.0,1.0,3.0,0.0,28.0,0.01,4.34,4.76,-0.06,12.4,-295.3,-0.05,0.04,0.04,794.285,940400.6,2777.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=792-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.207,21.976,48.343,78.049,113.794,165.758,215.766,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.119,0.107,0.212,0.314,0.422,0.454,0.487,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,0.01,7.4,210.9,-0.02,0.08,0.04,306.724,395646.2,4243.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=791-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,15.443,39.442,84.204,152.234,287.956,459.274,637.275,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.308,0.215,0.321,0.491,0.469,0.417,0.334,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,0.01,7.4,210.9,-0.02,0.04,-0.0,1590.991,1202843.6,9335.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=790-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,17.068,55.766,206.867,407.094,846.531,1296.108,1914.763,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.255,0.218,0.428,0.365,0.214,0.187,0.148,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,0.01,7.4,210.9,-0.05,0.08,-0.0,4505.7271,3060289.8,39622.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=79-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,2.0,0.0,0.0,19.892,196.002,417.129,624.592,904.46,1222.055,1547.489,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.513,0.231,0.16,0.209,0.181,0.187,0.164,None,.TRUE.,0.1,0.3,0.1,1.0,3539.0,1.0,23.0,1.0,2.0,0.1,0.5,0.1,0.6,1.0,1.0,6.0,0.0,25.0,0.08,-4.73,-0.04,-6.18,1.8,87.2,-0.04,-0.07,0.01,,,
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=789-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,12.101,31.597,77.179,136.155,240.821,382.459,528.183,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.218,0.157,0.296,0.487,0.508,0.426,0.38,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,-0.06,7.4,210.9,-0.02,0.08,-0.0,1037.163,941026.4,9550.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=788-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.302,21.858,48.772,79.083,114.426,166.483,217.39,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.116,0.106,0.215,0.32,0.425,0.454,0.485,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,4.76,0.01,7.4,210.9,-0.02,0.08,-0.0,325.355,398757.6,3419.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=787-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.302,21.858,48.772,79.083,114.426,166.483,217.39,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.116,0.106,0.215,0.32,0.425,0.454,0.485,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,4.34,5.09,0.01,7.4,210.9,-0.02,0.08,-0.0,309.398,398757.6,3419.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=786-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,14.288,57.067,233.957,430.198,740.184,1236.38,1705.51,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.216,0.244,0.404,0.346,0.241,0.191,0.155,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,0.01,2.62,5.09,0.01,7.4,210.9,-0.02,0.08,-0.0,3941.502,2556142.8,24262.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=785-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,6.987,33.242,133.685,433.663,927.369,1425.274,1932.224,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.234,0.202,0.293,0.309,0.202,0.177,0.151,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,0.01,7.4,-295.3,-0.02,0.08,-0.0,4440.0781,2726093.8,26899.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=784-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.643,26.317,63.612,123.913,208.798,337.981,475.387,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.118,0.121,0.258,0.451,0.493,0.432,0.386,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,0.01,12.4,210.9,-0.02,0.08,-0.0,1024.937,1012515.7,1907.0
inputs=inputs_WIND=ORIGINAL_SPOTTING=.TRUE._S-CONFIG=783-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,ORIGINAL,.TRUE.,0.0,0.0,0.0,8.883,28.425,62.433,104.784,196.859,360.659,613.92,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.133,0.131,0.264,0.392,0.539,0.458,0.337,None,.TRUE.,0.1,0.7,0.1,0.8,3586.0,1.0,674.0,1.0,2.0,0.1,0.9,0.1,0.4,1.0,1.0,6.0,0.0,48.0,-0.03,2.62,5.09,0.01,7.4,210.9,-0.02,0.08,-0.0,1837.12,1303202.0,9378.0
